5,134.341795
12,211.659776
18,201.815061
22,261.133706
26,723.574352
29,165.017711
37,167.231794
40,662.776478
48,351.639211
56,244.555417
62,212.802255
65,246.929235
74,216.500854
78,202.900064
83,203.834145
89,244.893224
97,163.803299
107,187.914898
111,208.801814
114,250.141576
123,222.563751
127,252.675481
137,221.945261
143,231.962758
146,281.689515
160,195.65061
165,203.494223
167,269.220978
174,275.357571
182,283.37714
183,201.719501
190,268.234355
200,209.42912
203,236.403969
209,301.864145
217,267.211766
228,282.380997
234,286.209713
237,234.287562
244,251.812275
251,416.389568
256,292.633689
258,235.22376
264,229.266295
269,217.111235
275,233.065391
283,249.770975
290,223.177305
292,230.181689
305,413.587673
311,229.399233
312,327.378102
318,299.400763
335,258.301134
338,307.838183
343,429.447681
349,449.603623
352,428.594701
355,321.768318
369,432.344078
380,429.125038
382,379.975867
386,291.449601
389,313.469124
394,434.392783
406,322.12164
410,435.959813
414,438.9627
417,431.697731
433,323.439723
434,431.028111
439,322.632934
446,328.785749
448,437.800826
453,323.196065
457,450.804637
460,332.619754
478,333.8049
482,330.749826
489,304.516178
495,340.854419
495,338.508106
506,328.52975
506,318.357806
524,358.113259
524,321.57861
537,340.278596
542,321.559568
544,355.916807
561,341.820237
563,328.762123
570,331.167325
575,322.265156
581,310.456717
582,372.178799
597,315.661344
605,316.021718
609,334.712889
610,337.944976
625,1309.857973
628,338.477075
631,336.805318
634,313.544936
649,330.606311
655,328.645408
659,338.703808
661,341.411201
664,250.127824
676,1378.599955
676,1009.391602
686,274.474971
688,324.294819
700,266.198344
704,266.068581
705,269.224151
716,290.866373
733,276.174937
734,380.604583
736,316.639856
740,347.562958
744,334.753087
762,401.474221
765,280.385185
776,359.655606
776,290.765524
782,329.300217
785,333.579225
794,331.593639
800,336.856447
801,341.100546
808,276.601956
810,367.780607
814,280.88978
826,317.598974
826,332.731181
839,286.647311
844,339.908348
849,378.614413
869,318.025288
869,300.979782
872,298.469854
882,294.409821
886,301.960762
904,354.005623
904,303.528145
905,308.105114
906,381.722732
908,326.364328
921,327.181342
934,416.707629
939,329.785419
940,404.116028
943,336.139578
947,338.174177
958,342.446838
967,312.334402
975,328.198642
978,348.485051
980,342.296623
987,511.063007
996,391.501154
1012,348.35952
1016,508.27169
1019,526.309813
1030,346.310463
1031,536.75574
1036,426.800585
1037,535.916512
1048,592.594055
1048,461.640557
1053,552.092465
1065,387.583226
1070,417.795452
1072,609.072554
1082,358.274405
1094,567.755007
1098,418.094824
1102,443.300241
1103,443.505465
1103,420.598405
1116,403.445703
1125,423.692972
1131,443.890522
1140,443.178236
1146,407.396424
1146,457.595335
1160,438.310358
1160,425.562547
1170,435.449224
1178,455.004305
1189,424.569931
1193,473.103079
1199,400.918497
1206,451.978499
1213,456.464845
1214,401.327885
1216,421.306107
1223,419.485193
1234,448.589497
1239,417.097976
1242,434.725654
1252,474.882737
1260,429.682877
1261,447.465001
1271,594.066936
1272,444.713178
1272,456.535721
1281,428.167682
1284,426.010371
1305,418.321557
1312,444.609509
1315,496.460431
1322,415.722769
1325,509.013949
1335,445.961795
1341,396.954024
1349,461.694155
1349,446.067932
1352,392.898576
1358,421.472542
1367,451.676659
1368,451.940416
1379,421.668245
1380,406.366077
1381,438.482788
1395,429.123627
1396,450.563447
1412,475.315398
1412,686.938502
1422,483.31099
1430,443.773101
1436,442.389431
1436,431.686447
1439,424.611892
1449,398.735797
1459,438.460926
1465,470.194341
1465,527.826419
1478,450.033111
1481,437.648495
1486,428.256189
1498,471.629845
1500,642.411435
1507,448.674477
1508,537.535024
1514,633.609057
1516,627.334589
1546,652.057273
1548,502.960219
1549,538.066418
1552,591.805603
1562,417.355033
1567,803.578216
1568,1098.437272
1580,1536.547696
1581,558.913135
1584,499.377631
1592,664.148864
1607,489.437357
1613,555.318911
1616,489.579814
1624,486.760642
1633,531.264083
1635,537.916908
1635,552.939804
1649,472.047696
1655,562.70941
1656,569.258566
1662,544.110273
1663,505.164076
1679,485.831495
1679,466.339884
1685,495.432199
1686,537.19228
1700,534.104766
1702,545.430472
1711,538.684203
1711,574.480472
1731,556.134513
1738,487.243022
1746,484.21792
1748,535.415091
1751,536.082242
1751,494.106006
1760,655.645505
1770,741.789489
1777,583.563886
1783,575.669849
1785,961.735764
1789,497.08421
1805,1029.153317
1819,552.866459
1819,689.484749
1824,533.750738
1829,581.36003
1834,497.123703
1836,585.47225
1837,567.829057
1845,524.217032
1851,723.253822
1854,548.718978
1861,519.375247
1862,549.764487
1881,1109.784135
1887,519.848106
1897,589.486442
1903,461.397252
1906,540.291079
1913,516.414675
1915,534.905911
1926,562.341631
1942,519.800503
1948,565.537046
1951,510.429353
1954,558.104585
1956,580.299357
1966,499.440044
1967,565.159394
1973,581.60933
1975,1248.225102
1989,521.156315
1995,623.126457
1999,606.647607
2015,730.957447
2020,562.834942
2026,716.36827
2032,570.573475
2032,521.634817
2033,661.107894
2037,530.352215
2043,668.440918
2054,559.8987
2062,521.507523
2066,784.847553
2072,714.01702
2073,555.143307
2077,804.385004
2078,522.817142
2079,608.155397
2086,553.584035
2100,527.763301
2103,607.911033
2123,631.063162
2131,658.10113
2136,607.572169
2141,624.936441
2148,749.176463
2166,805.656188
2175,571.853827
2178,651.700778
2190,575.991435
